,age,health_status,health_care_cost,kid_num,income,con_base,own_bef,house_fund_balance,long_term_bond,equity_return,p_long_term_bond,p_equity_return,debt_commerical,debt_house_fund,house_price,single_child_spend,house_cost,loan_ratio,house_fund_withdraw,house_fund_loan_pay,house_commerical_loan_pay,long_term_bond_saving,equity_return_saving,p_long_term_bond_saving,p_equity_return_saving,wealth,non_consumption,house_size,reward
2729,30,1.0,900.8222221309405,2,132195.07692429755,74987.3283964557,1,17043.782003234963,18877.72035056549,66292.65465949885,23731.826548946778,18365.31031315266,0.0,261.3541387958447,42805.25427827793,21183.669104515226,0.0,0.0,48.46754369836415,125.78503642557133,0.0,-3561.0927637749464,58728.403393765664,8462.403059005737,2820.6957578659058,131764.29899553035,22399.189553546617,0.10829218032337894,-1.3086685659899632e-05
2730,31,1.0,900.8222221309405,2,72608.74745468868,111252.20584546037,1,24833.9535883729,14334.188282107201,126195.39883382486,30959.17162739955,21511.338235783373,0.0,138.68719172478964,43812.341104441744,19656.035044987206,0.0,0.0,25.655196740246616,68.73226927980464,0.0,5233.219893106967,-9830.503201502768,9196.861267089844,2903.804361820221,197744.63092238654,24849.395749529504,0.10829218032337894,-1.3086685659899646e-05
2731,32,1.0,900.8222221309405,2,335982.16243725945,67934.92756365384,1,36429.684944011344,18821.42456556441,118600.38316756749,38544.847513926026,24796.20505262911,0.0,0.0,44843.12184137733,30106.282202960316,0.0,0.0,0.0,0.0,0.0,-728.2726609343663,226781.69023999723,9097.96142578125,3296.3011264801025,205619.0197363967,36421.095677883655,0.10829218032337894,-1.2862776392720271e-05
2732,33,1.0,900.8222221309405,2,59716.73260068152,156333.21641785448,1,43951.771399256955,17113.642360047284,347483.01908939227,45636.84781264923,28531.75838504371,0.0,0.0,45898.15393993509,27115.77622068215,0.0,0.0,0.0,0.0,0.0,7198.995249104515,-50563.86206556141,9242.406606674194,3583.4630727767944,443735.6788101061,35123.355074192186,0.10829218032337894,-1.3086685659899608e-05
2733,34,1.0,900.8222221309405,2,166591.9767795874,47773.38608054522,1,60464.12846902754,23422.004916825652,303074.6426046218,52504.20954100179,32620.647097881978,0.0,0.0,46978.007966210644,28857.04832831635,0.0,0.0,0.0,0.0,0.0,-7665.354553055751,70766.28184444457,8698.578357696533,3020.459532737732,416708.85507024126,33157.09271900068,0.10829218032337894,-1.3086685659899603e-05
2734,35,1.0,900.8222221309405,2,436047.6359443529,136652.4863765174,1,66450.74964646262,14537.716202363767,379209.73814633716,58470.34996887883,36218.96486200404,0.0,0.0,48083.267910109586,50244.869126809324,0.0,0.0,0.0,0.0,0.0,23477.31748654302,230090.071567184,9311.867952346802,4070.3612565994263,493643.81109864276,67707.45720593003,0.10829218032337894,-5.125284883364047e-06
2735,36,1.0,900.8222221309405,2,56663.6041880059,164935.04160589445,1,81445.01327704362,37258.45802551604,616017.3180434888,64739.288536677544,40930.92672557266,0.0,0.0,49214.53150117182,40188.14556721647,0.0,0.0,0.0,0.0,0.0,-4694.082405192297,-86748.70896640304,9265.365600585938,3622.742772102356,764275.5402511106,53941.173830349064,0.10829218032337894,-7.181459551666876e-06
2736,37,1.0,900.8222221309405,2,153464.01659252672,45330.88335040472,1,99567.41770317394,30625.361114524843,540181.0436722242,70635.47499727465,45278.740121062394,0.0,0.0,50372.410531826376,37989.82250234731,0.0,0.0,0.0,0.0,0.0,-6675.404131571522,19284.420658592833,8864.875316619873,3454.6297788619995,692175.5580697219,51655.027743197985,0.10829218032337894,-7.658143233415814e-06
2737,38,1.0,900.8222221309405,2,319889.7288560313,125857.017899252,1,106091.85439227789,22356.14385720009,569034.4977588522,75824.3202820045,49535.45983416628,0.0,0.0,51557.531188251516,49711.44429096944,0.0,0.0,0.0,0.0,0.0,14445.890569114054,124408.6946603693,9306.070804595947,3920.4561710357666,722333.6991966895,67484.9058468464,0.10829218032337894,-5.150387660879523e-06
2738,39,1.0,900.8222221309405,2,0.0,0.0,1,120799.39327004865,35638.570087474596,703523.3501636382,81184.32179896485,54333.411571880715,0.0,0.0,52770.53438901902,40473.54491036311,0.0,0.0,0.0,0.0,0.0,-3795.146069988841,-138099.05783662468,8664.95418548584,2979.779541492462,880394.2898477751,49302.380358908995,0.10829218032337894,-8.206663690705791e-06
